Company,Indicator,Context,Metric,Metric Unit,Latest Year
Northam Platinum Holdings Limited,Water,"Fissure water (‘000 m 3) – Borehole water (‘000 m 3) 113 Water recycled in process   (‘000 m 3)3 707 Total water use (‘000 m 3) 4 465 Potable intensity   (kl/tonne milled)0.10 Total water use intensity   (kl/tonne milled)0.70 Recycled (%) 83% Potable/bulk water:   Lebalelo, Oliphants river via the Flag Boshielo Dam as well as the De Hoop, which is located in the Steelpoort River Water stewardship continued Group Zondereinde Booysendal Eland● Potable water from external sources ● Fi ssure water ●  Bo rehole water ● Rec ycled 3 797 665 317371 0562369 230 645 113583 537827 2375714 37074274Water use by site (1000m3) 72 Northam Holdings  Sustainability report 2023",1000,m3,2023
Northam Platinum Holdings Limited,Climate change,"Protecting and developing  our peopleIntroduction MutualrespectPositive relationshipsResponding to climate changeAppendixCaring for the natural  environment Group  59%In F2023, we recycled Generating5 739  oz  Palladium F2022: 5 219oz 541 oz  Rhodium F2022: 182oz R220m  in revenue F2022: R230m6 245  oz  Platinum F2022: 9 714 ozAll waste recovery, storage, handling,  classification, treatment, transportation, and disposal are conducted in compliance with the Environmental Management: Waste Act, 2008 (Act No. 59 of 2008) and its associated regulations.",59,%,2008
Northam Platinum Holdings Limited,Waste,% Non-mineral waste recycled Zondereinde  71%Booysendal  39%Eland  10% Refer to environmental performance data on page 88 for waste generation information.,71,%,2008
Northam Platinum Holdings Limited,Waste,% Non-mineral waste recycled Zondereinde  71%Booysendal  39%Eland  10% Refer to environmental performance data on page 88 for waste generation information.,39,%,2008
Northam Platinum Holdings Limited,Water,F2019 Rock mined (000t) 9 853 7 940 8 408 5 132 5 268 Ore milled (000t) 10 655 8 660 8 145 5 752 4 892 Water Total water use (000m 3) 37 055 38 142 39 079 33 900 34 000 Potable water from external sources (000m 3) 3 597 3 797 4 935 3 416 3 691 Fissure water (000m 3) 1 056 1 500 1 022 209 1 278 Borehole water (000m 3) 665 730 1 116 2 183 52 Water recycled in process (000m 3) 31 737 32 114 32 002 28 092 28 979 Potable intensity (kl/tonne milled) 0.34 0.44 0.61 0.59 0.75 Total water use intensity (kl/tonne milled) 3.5 4.4 4.8 5.9 6.9 Water recycled (%) 86LA84 82 83 85 Energy Group electrical energy consumption (MWh) 1 419 585LA1 278 261 1 184 298 1 031 549 971 036 Group electrical energy consumption (GJ) 5 110 510 4 601 740 4 263 472 3 713 576 3 495 729 Electrical energy consumption intensity   (MWh/tonne milled)0.13 0.15 0.15 0.18 0.20 Total energy consumption (GJ) 5 865 008 5 268 890  4 938 292 4 349 482 3 994 143 Total energy intensity (GJ energy/tonne milled),0,t,2008
Northam Platinum Holdings Limited,Water,F2019 Rock mined (000t) 9 853 7 940 8 408 5 132 5 268 Ore milled (000t) 10 655 8 660 8 145 5 752 4 892 Water Total water use (000m 3) 37 055 38 142 39 079 33 900 34 000 Potable water from external sources (000m 3) 3 597 3 797 4 935 3 416 3 691 Fissure water (000m 3) 1 056 1 500 1 022 209 1 278 Borehole water (000m 3) 665 730 1 116 2 183 52 Water recycled in process (000m 3) 31 737 32 114 32 002 28 092 28 979 Potable intensity (kl/tonne milled) 0.34 0.44 0.61 0.59 0.75 Total water use intensity (kl/tonne milled) 3.5 4.4 4.8 5.9 6.9 Water recycled (%) 86LA84 82 83 85 Energy Group electrical energy consumption (MWh) 1 419 585LA1 278 261 1 184 298 1 031 549 971 036 Group electrical energy consumption (GJ) 5 110 510 4 601 740 4 263 472 3 713 576 3 495 729 Electrical energy consumption intensity   (MWh/tonne milled)0.13 0.15 0.15 0.18 0.20 Total energy consumption (GJ) 5 865 008 5 268 890  4 938 292 4 349 482 3 994 143 Total energy intensity (GJ energy/tonne milled),0,t,2008
Northam Platinum Holdings Limited,Waste,"General waste to disposal 5 767 6 045 – – – Hazardous waste to disposal 1 061 935 – – – Medical waste 5 11 – – – Total waste generated 6 833 6 992 – – – Waste diverted from disposal  Timber recycled 1 541 1 119 – – – Steel & scrap metal recycled 5 209 4 360 – – – Industrial waste recycled 2 873 3 230 – – – Plastic recycled 89 134 – – – Rubber recycled 441 309 – – – Tailings management Disposed to tailings storage facility 8 470 314 7 546 282 – – – Used for backfill 753 496 646 015 – – – Environmental incidents Reportable environmental incidents 6 9LA2 3 – – Non-reportable environmental incidents 88 42 48 – – Total environmental incidents 97 44 51 – – Air quality Tonnes SO 2 9 448LA 8 386 7 488 5 889 8 649 kg SO 2/tonne milled 0.89 0.97 0.92 1.02 1.77 During 2022, we reviewed our definitions of land use.",649,kg,2022
Northam Platinum Holdings Limited,Emissions,"Northam Platinum Holdings Limited 41 Group Safety Performance 3 Number of fatalities Number Northam Platinum Holdings Limited 6; 13; 22 4 Total Injury Incidence and Frequency Rate Rate Northam Platinum Holdings Limited 22 5 Reportable Injury Incidence  and Frequency RateRate Northam Platinum Holdings Limited 22 6 Lost-time Injury Incidence Frequency Rate Rate Northam Platinum Holdings Limited 22 Labour Practices/Workforce 7 Total Workforce Number Northam Platinum Holdings Limited 13; 26 8 Total Employee Workforce Number Northam Platinum Holdings Limited 26 9 Employee turnover rate percentage Percentage (%) Northam Platinum Holdings Limited 6; 13; 29 10 Percentage of employees covered by  collective bargaining agreementsPercentage (%) Northam Platinum Holdings Limited 6; 38; 40 11 Number of strikes and lock-outs exceeding one week’s duration, by operationNumber Northam Platinum Holdings Limited 38; 40 Responsible Environmental Stewardship 12 Total Group Electricity Purchased (MWh) MWh  Northam Platinum Holdings Limited 66; 88 13 GHG emissions:",3,Number,2022
Northam Platinum Holdings Limited,Emissions,"Northam Platinum Holdings Limited 41 Group Safety Performance 3 Number of fatalities Number Northam Platinum Holdings Limited 6; 13; 22 4 Total Injury Incidence and Frequency Rate Rate Northam Platinum Holdings Limited 22 5 Reportable Injury Incidence  and Frequency RateRate Northam Platinum Holdings Limited 22 6 Lost-time Injury Incidence Frequency Rate Rate Northam Platinum Holdings Limited 22 Labour Practices/Workforce 7 Total Workforce Number Northam Platinum Holdings Limited 13; 26 8 Total Employee Workforce Number Northam Platinum Holdings Limited 26 9 Employee turnover rate percentage Percentage (%) Northam Platinum Holdings Limited 6; 13; 29 10 Percentage of employees covered by  collective bargaining agreementsPercentage (%) Northam Platinum Holdings Limited 6; 38; 40 11 Number of strikes and lock-outs exceeding one week’s duration, by operationNumber Northam Platinum Holdings Limited 38; 40 Responsible Environmental Stewardship 12 Total Group Electricity Purchased (MWh) MWh  Northam Platinum Holdings Limited 66; 88 13 GHG emissions:",11,Number,2022
Oceana Group,Environment,"OCEANA GROUP SUSTAINABILITY REPORT 20236 INTRODUCTION KEYNOTES SUSTAINABILITY  APPROACHAFFORDABLE  NUTRITIONRESPONSIBLE   FISHINGECONOMIC  TRANSFORMATIONENVIRONMENTAL  MANAGEMENTINVESTING   IN PEOPLECOMMUNITY  DEVELOPMENTGLOSSARY 2023 2022 2021Canned fish, fishmeal and fish oil (SA) Fishmeal and oil (USA)  Wild caughtREVENUE CONTRIBUTION   BY REGION Southern Africa Rest of Africa UK and Europe North America Far East, Australia and other 2023 2022 20210%10%20%30%40%50%60% CUSTOMER   GEOGRAPHIES36 FISHING  GEOGRAPHIES5REVENUE CONTRIBUTION",20210,%,2023
Oceana Group,Environment,"OCEANA GROUP SUSTAINABILITY REPORT 20236 INTRODUCTION KEYNOTES SUSTAINABILITY  APPROACHAFFORDABLE  NUTRITIONRESPONSIBLE   FISHINGECONOMIC  TRANSFORMATIONENVIRONMENTAL  MANAGEMENTINVESTING   IN PEOPLECOMMUNITY  DEVELOPMENTGLOSSARY 2023 2022 2021Canned fish, fishmeal and fish oil (SA) Fishmeal and oil (USA)  Wild caughtREVENUE CONTRIBUTION   BY REGION Southern Africa Rest of Africa UK and Europe North America Far East, Australia and other 2023 2022 20210%10%20%30%40%50%60% CUSTOMER   GEOGRAPHIES36 FISHING  GEOGRAPHIES5REVENUE CONTRIBUTION",10,%,2023
Oceana Group,Environment,"OCEANA GROUP SUSTAINABILITY REPORT 20236 INTRODUCTION KEYNOTES SUSTAINABILITY  APPROACHAFFORDABLE  NUTRITIONRESPONSIBLE   FISHINGECONOMIC  TRANSFORMATIONENVIRONMENTAL  MANAGEMENTINVESTING   IN PEOPLECOMMUNITY  DEVELOPMENTGLOSSARY 2023 2022 2021Canned fish, fishmeal and fish oil (SA) Fishmeal and oil (USA)  Wild caughtREVENUE CONTRIBUTION   BY REGION Southern Africa Rest of Africa UK and Europe North America Far East, Australia and other 2023 2022 20210%10%20%30%40%50%60% CUSTOMER   GEOGRAPHIES36 FISHING  GEOGRAPHIES5REVENUE CONTRIBUTION",20,%,2023
Oceana Group,Environment,"OCEANA GROUP SUSTAINABILITY REPORT 20236 INTRODUCTION KEYNOTES SUSTAINABILITY  APPROACHAFFORDABLE  NUTRITIONRESPONSIBLE   FISHINGECONOMIC  TRANSFORMATIONENVIRONMENTAL  MANAGEMENTINVESTING   IN PEOPLECOMMUNITY  DEVELOPMENTGLOSSARY 2023 2022 2021Canned fish, fishmeal and fish oil (SA) Fishmeal and oil (USA)  Wild caughtREVENUE CONTRIBUTION   BY REGION Southern Africa Rest of Africa UK and Europe North America Far East, Australia and other 2023 2022 20210%10%20%30%40%50%60% CUSTOMER   GEOGRAPHIES36 FISHING  GEOGRAPHIES5REVENUE CONTRIBUTION",30,%,2023
Oceana Group,Environment,"OCEANA GROUP SUSTAINABILITY REPORT 20236 INTRODUCTION KEYNOTES SUSTAINABILITY  APPROACHAFFORDABLE  NUTRITIONRESPONSIBLE   FISHINGECONOMIC  TRANSFORMATIONENVIRONMENTAL  MANAGEMENTINVESTING   IN PEOPLECOMMUNITY  DEVELOPMENTGLOSSARY 2023 2022 2021Canned fish, fishmeal and fish oil (SA) Fishmeal and oil (USA)  Wild caughtREVENUE CONTRIBUTION   BY REGION Southern Africa Rest of Africa UK and Europe North America Far East, Australia and other 2023 2022 20210%10%20%30%40%50%60% CUSTOMER   GEOGRAPHIES36 FISHING  GEOGRAPHIES5REVENUE CONTRIBUTION",40,%,2023
Oceana Group,Environment,"OCEANA GROUP SUSTAINABILITY REPORT 20236 INTRODUCTION KEYNOTES SUSTAINABILITY  APPROACHAFFORDABLE  NUTRITIONRESPONSIBLE   FISHINGECONOMIC  TRANSFORMATIONENVIRONMENTAL  MANAGEMENTINVESTING   IN PEOPLECOMMUNITY  DEVELOPMENTGLOSSARY 2023 2022 2021Canned fish, fishmeal and fish oil (SA) Fishmeal and oil (USA)  Wild caughtREVENUE CONTRIBUTION   BY REGION Southern Africa Rest of Africa UK and Europe North America Far East, Australia and other 2023 2022 20210%10%20%30%40%50%60% CUSTOMER   GEOGRAPHIES36 FISHING  GEOGRAPHIES5REVENUE CONTRIBUTION",50,%,2023
Oceana Group,Energy,"The adoption  of the Paris  agreement Defined group level carbon  neutrality targets and commenced  evaluation of gas and renewable  energy optionsTOTAL   EMISSIONS:  (SCOPE 1, 2 AND  OUTSIDE OF SCOPE Baseline against  which carbon   reductions are   measured.50% Carbon emission reduction  Interventions to meet target** • Renewable electricity • Coal to gas conversions • Energy efficiency measures • Grid decarbonisation • Freon to low carbon gas conversions259 496 tCO2e CARBON  NEUTRALITY Interventions to  meet target** • Marine Biofuel • Carbon credits • Hydrogen fuel • Electric vehicles   and machinery   (renewable   electricity source)2016 2019 2020",496,tCO2e,2020
Oceana Group,Waste,"In 2023, we generated a total of 8 708 tonnes of waste.",708,tonnes,2023
Oceana Group,Waste,"Notably, our  hazardous waste output decreased to 567 tonnes, a 92% reduction from  7 415  tonnes in 2022.",567,tonnes,2022
